Iteration	Posterior	Likelihood	Prior	alpha_data_bin	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	rates_data_bin[1]	rates_data_bin[2]	rates_data_bin[3]	rates_data_bin[4]	tree_length
15980	-261.227	-267.619	6.39206	3.584355	12.96505	0.194677	0.00228852	0.0486764	0.00358257	0.0366496	0.0179633	0.00947028	0.0326262	0.00010256	0.0768017	0.00212118	0.00613419	0.0342847	0.00109396	0.100381	0.0793814	0.0025766	0.236844	0.1044	0.0180673	0.211084	0.0483103	0.222668	0.090271	0.174881	0.0478794	0.327923	0.072688	0.143096	0.429961	0.759487	1.0842	1.72636	2.346923
15990	-267.969	-268.487	0.51744	2.21542	10.98583	0.190343	0.0114109	0.0247833	0.00745715	0.0353584	0.0052876	0.0086429	0.341684	9.57253e-05	0.0663058	0.00201402	0.00769244	0.0263336	0.00277454	0.104103	0.0969295	0.00215782	0.292424	0.0405786	0.139647	0.282377	0.0515413	0.161854	0.0640679	0.126573	0.163627	0.5369	0.0472898	0.187601	0.317701	0.676126	1.07455	1.93162	3.027855
16000	-259.967	-266.697	6.7292	1.348087	10.40022	0.327628	0.0363567	0.0163546	0.0378684	0.0495404	0.00310462	0.00572675	0.135004	9.24087e-05	0.125663	0.00150855	0.0035962	0.0412425	0.00195534	0.095794	0.0396912	0.00213733	0.120773	0.0314677	0.0489772	0.186648	0.0759537	0.0947128	0.135162	0.208689	0.0871488	0.447381	0.0541762	0.12863	0.200873	0.561149	1.0401	2.19788	2.542983
16010	-259.895	-266.092	6.19751	0.9089592	10.74904	0.205542	0.104629	0.0958871	0.0664961	0.114287	0.00119027	0.00815082	0.0921822	0.000198982	0.0406032	0.00118739	0.00684585	0.0294085	0.0019552	0.0595907	0.0770752	0.00356469	0.112756	0.0550573	0.0287874	0.238937	0.0377556	0.160179	0.0852384	0.166857	0.0981461	0.525439	0.00737241	0.20797	0.11845	0.447567	0.983109	2.45087	2.633289
16020	-268.136	-271.713	3.57722	1.342754	9.688663	0.36968	0.0929574	0.093587	0.0336088	0.062491	0.00502931	0.0165533	0.0987815	0.000186072	0.0102148	0.000606078	0.0290656	0.0205386	0.0102592	0.0510715	0.182334	0.012619	0.121923	0.0772737	0.0297266	0.294574	0.086769	0.246725	0.110067	0.0904504	0.102564	0.379999	0.00560543	0.222921	0.199978	0.560103	1.03968	2.20024	2.858182
16030	-267.181	-272.472	5.29095	0.5866262	7.637706	0.383625	0.0655186	0.0718337	0.0188069	0.035364	0.0154101	0.0123723	0.0331053	0.000752378	0.00303771	0.000197558	0.0674106	0.0102644	0.0356567	0.0530292	0.204012	0.0145325	0.284703	0.206463	0.0547974	0.0631646	0.0659651	0.0325483	0.120474	0.0467286	0.160337	0.326883	0.00463681	0.25925	0.0503619	0.304756	0.87434	2.77054	2.65088
16040	-273.693	-277.979	4.2854	0.6595264	8.098148	0.12909	0.0395102	0.119341	0.0362862	0.0223748	0.0124526	0.0141528	0.0232734	0.00280116	0.0035453	0.000391362	0.0435398	0.0267752	0.0698539	0.048051	0.256503	0.0160076	0.0909813	0.236128	0.0754386	0.0515821	0.055751	0.193967	0.0490773	0.0288304	0.374078	0.461005	0.0128179	0.319976	0.0655731	0.343791	0.908894	2.68174	2.813583
16050	-261.736	-268.675	6.93885	2.798104	13.00383	0.219715	0.0242918	0.0501865	0.0215082	0.026236	0.00894535	0.0282376	0.0345044	0.00242515	0.00381339	0.000668572	0.0350102	0.0306463	0.0611109	0.0209013	0.129079	0.0158793	0.0681462	0.297256	0.0505369	0.212305	0.026264	0.0449099	0.0889873	0.0776152	0.141068	0.416805	0.0147619	0.212587	0.373014	0.719699	1.08132	1.82597	2.364403
16060	-255.804	-268.443	12.6397	1.54416	12.57719	0.0961628	0.0113838	0.0938821	0.039214	0.0346627	0.00563384	0.0103847	0.0537401	0.00238868	0.00119474	0.000646895	0.0197092	0.0394198	0.0232912	0.0274777	0.0494894	0.0145601	0.113207	0.239242	0.060489	0.379636	0.0141744	0.0200354	0.0537157	0.118151	0.0471641	0.232493	0.0121873	0.20717	0.232064	0.595746	1.05291	2.11928	2.020907
16070	-261.847	-271.549	9.70255	1.435274	11.40434	0.0341899	0.0104662	0.111501	0.0757353	0.0279602	0.0101962	0.012396	0.0361036	0.00356153	0.00140995	0.000522686	0.0191776	0.0634886	0.0183449	0.0231509	0.0420338	0.0228486	0.183345	0.352071	0.0728031	0.286442	0.0142384	0.0206422	0.0472058	0.122183	0.061186	0.462447	0.0355523	0.0962744	0.215148	0.577416	1.04638	2.16105	2.267476
16080	-251.062	-265.805	14.7426	2.762506	13.33075	0.0540292	0.0115524	0.292147	0.0306272	0.0235339	0.0123403	0.0344865	0.0920579	0.00181588	0.00235139	0.000840877	0.0108743	0.0626586	0.00593316	0.0187492	0.0173532	0.0520246	0.0855501	0.222626	0.0316272	0.161416	0.0374379	0.0340416	0.0497375	0.0837768	0.0303237	0.194995	0.0397193	0.0781787	0.370012	0.717469	1.08106	1.83146	1.772806
16090	-256.97	-270.138	13.168	1.943392	11.65862	0.0623383	0.0295273	0.136952	0.0552369	0.0260596	0.0391577	0.12047	0.04552	0.00230827	0.00259776	0.000605267	0.0151436	0.0281607	0.0100778	0.0180425	0.0149039	0.0378824	0.114109	0.26268	0.0837187	0.116248	0.0466067	0.0288322	0.0860625	0.108036	0.0469528	0.238997	0.0343642	0.116091	0.286422	0.648856	1.06851	1.99622	1.927681
16100	-258.807	-268.087	9.28024	2.448316	11.6646	0.198474	0.052198	0.166508	0.0199894	0.0169124	0.0285576	0.0764474	0.087032	0.00745054	0.0139844	0.00100846	0.00843352	0.0192683	0.0159415	0.0112981	0.0232895	0.0772924	0.0773966	0.293706	0.0565314	0.0717639	0.0703054	0.0235623	0.136025	0.121263	0.0496216	0.316495	0.00501116	0.172111	0.341501	0.695544	1.07802	1.88494	2.217879
16110	-252.475	-266.147	13.6718	1.127812	16.67602	0.225192	0.0220321	0.132142	0.0380125	0.0232665	0.0257779	0.0177817	0.100954	0.00749401	0.0278916	0.00127595	0.00475232	0.022517	0.035029	0.0313754	0.0891258	0.0326544	0.0919225	0.262473	0.0390477	0.0795845	0.0837135	0.0602177	0.0485903	0.0366299	0.0222292	0.272802	0.00347898	0.090691	0.161728	0.512064	1.01832	2.30788	1.928655
16120	-255.868	-265.719	9.85101	1.822742	8.702575	0.140417	0.020525	0.18539	0.0332744	0.0258952	0.0214537	0.0117137	0.162722	0.039933	0.00552467	0.000699849	0.0111761	0.0361464	0.00953431	0.0332824	0.10838	0.0494248	0.132388	0.276651	0.057423	0.0570795	0.0746057	0.0501706	0.0978273	0.0772727	0.0208376	0.255971	0.0106929	0.0645412	0.271156	0.634736	1.06485	2.02926	2.070952
16130	-252.369	-263.153	10.7845	1.739	9.863782	0.180552	0.0202841	0.433541	0.0116827	0.017845	0.0098475	0.0110114	0.0751278	0.062239	0.00724706	0.00162893	0.0049325	0.0159215	0.00824225	0.0322136	0.0292454	0.0430386	0.0566798	0.243861	0.0928661	0.163706	0.0441435	0.0958123	0.0578015	0.0885456	0.0354357	0.193033	0.00378155	0.0454341	0.259996	0.624041	1.06184	2.05412	2.0857
16140	-248.773	-260.379	11.6058	2.302831	11.78995	0.0922401	0.039561	0.193685	0.00106685	0.00674425	0.00529571	0.0133212	0.116661	0.0618163	0.00700443	0.000820044	0.00329197	0.0132307	0.0430527	0.0612146	0.0183462	0.0560017	0.0225124	0.275141	0.0565599	0.0794493	0.0464901	0.13155	0.0534771	0.0759451	0.0635274	0.389015	0.00522917	0.101301	0.326929	0.683783	1.076	1.91329	2.033551
16150	-246.555	-261.219	14.6636	3.617565	11.61911	0.0424424	0.020853	0.0746387	0.0143124	0.00754104	0.0066618	0.0169008	0.0265072	0.0375437	0.0129283	0.00176791	0.00347886	0.0351895	0.0255569	0.0878336	0.0096137	0.0282242	0.0764209	0.178259	0.0913185	0.0403488	0.0700642	0.0563188	0.123287	0.0314338	0.0274154	0.392402	0.00645184	0.107929	0.432034	0.760851	1.08424	1.72288	1.653644
16160	-243.665	-263.733	20.0676	2.557162	17.40633	0.074593	0.0309866	0.054678	0.00845081	0.0128527	0.0117383	0.012085	0.0674609	0.0266758	0.0187928	0.00372748	0.00524507	0.0417238	0.019851	0.0363021	0.0183237	0.013256	0.148902	0.0920891	0.0551508	0.0436867	0.0506549	0.0914012	0.0976819	0.0370356	0.0282426	0.293202	0.00362743	0.0627771	0.35181	0.703631	1.07925	1.86531	1.461195
16170	-255.829	-270.508	14.6793	3.282978	15.6605	0.0485694	0.0492325	0.162027	0.009348	0.0288424	0.0243617	0.00699348	0.0500369	0.0725328	0.0690892	0.00846988	0.00425432	0.0586819	0.0274285	0.0262777	0.0381416	0.00346608	0.0920813	0.184338	0.0196819	0.0292708	0.0370773	0.0884693	0.113964	0.0381007	0.0568322	0.330632	0.00198811	0.0681984	0.410034	0.746083	1.0836	1.76029	1.748388
16180	-267.461	-276.985	9.52415	4.355356	12.2384	0.0479295	0.0876215	0.0894378	0.0206595	0.104787	0.0351163	0.00538536	0.0405066	0.0208014	0.133549	0.0125334	0.00202714	0.0170523	0.0206506	0.04361	0.0420725	0.00227391	0.0508661	0.320121	0.0259851	0.0198882	0.0405878	0.225923	0.0977469	0.021517	0.0638001	0.411838	0.0100723	0.0281891	0.472879	0.786666	1.0842	1.65626	2.042549
16190	-252.355	-270.825	18.4702	1.419734	16.89207	0.0107533	0.00814418	0.128548	0.022771	0.0693322	0.0277205	0.00886063	0.0549791	0.00856365	0.087416	0.00952039	0.0159628	0.017921	0.0153575	0.0709959	0.150727	0.00491537	0.064941	0.0765529	0.0474134	0.0272031	0.0700031	0.0973712	0.0706362	0.0539453	0.0537982	0.240925	0.012825	0.0940853	0.212652	0.574627	1.04534	2.16738	1.622187
16200	-253.774	-268.716	14.942	1.932945	16.16308	0.0179612	0.00921418	0.137318	0.0861825	0.0240243	0.0134416	0.00948986	0.03297	0.0127724	0.149032	0.00766412	0.00940515	0.0310493	0.0576956	0.0720152	0.0592452	0.00642186	0.14452	0.153451	0.00832883	0.0729133	0.0453248	0.0519588	0.0559819	0.0220532	0.102847	0.278281	0.0108733	0.12932	0.285137	0.647688	1.06822	1.99896	1.811756
16210	-258.855	-269.666	10.8117	1.657199	15.88274	0.0315104	0.095328	0.125497	0.0390343	0.0448988	0.0357734	0.0320326	0.0344974	0.0144553	0.114163	0.00592642	0.00842665	0.0324704	0.0306091	0.020217	0.109239	0.0260634	0.227395	0.322788	0.0103202	0.0564946	0.041909	0.0228197	0.0621488	0.0149743	0.115456	0.351315	0.0338235	0.033142	0.248617	0.61279	1.05846	2.08013	2.092729
16220	-255.196	-267.985	12.7887	2.392372	10.81426	0.0282004	0.0671419	0.266089	0.0452611	0.0145425	0.0121794	0.0287666	0.0353758	0.0176837	0.190023	0.00573149	0.00778062	0.0314036	0.00990764	0.0193575	0.0820357	0.0153273	0.149987	0.231006	0.00295366	0.0583277	0.0441922	0.00830949	0.0538202	0.053764	0.0403089	0.309001	0.0183976	0.0388903	0.336009	0.691157	1.0773	1.89554	1.885765
16230	-254.151	-268.757	14.6069	2.932909	12.61083	0.0953946	0.10113	0.195068	0.0303545	0.0219084	0.00517844	0.0126057	0.0514271	0.0670637	0.0236867	0.00684308	0.00540205	0.0120281	0.0202992	0.007587	0.08988	0.00828785	0.112461	0.136244	0.00138808	0.0424512	0.0270438	0.0142355	0.0174835	0.0916208	0.120274	0.420553	0.0118389	0.00526823	0.384004	0.727744	1.08216	1.80609	1.755006
16240	-253.538	-272.407	18.8691	1.234392	14.36226	0.119158	0.0445869	0.0895397	0.0262705	0.0609272	0.00999796	0.00755351	0.0589358	0.0607628	0.0107383	0.0292636	0.0153522	0.0223125	0.0150371	0.0263212	0.151931	0.00436762	0.16923	0.0493419	0.00305602	0.0418568	0.0154879	0.0108512	0.00948719	0.0439664	0.145779	0.282046	0.0617853	0.0147471	0.18123	0.537415	1.0301	2.25126	1.600692
16250	-249.736	-270.058	20.3226	1.367155	14.40787	0.112526	0.01501	0.0171766	0.0102707	0.0648684	0.01125	0.0195075	0.038663	0.0312583	0.0132207	0.0231128	0.0211561	0.0241031	0.0108519	0.0366067	0.132122	0.0051176	0.108281	0.0393898	0.0020839	0.0300886	0.0247592	0.0124682	0.036616	0.0280598	0.207305	0.364842	0.0295945	0.0209646	0.204052	0.56484	1.04156	2.18954	1.491275
16260	-243.805	-266.727	22.9219	1.57487	25.91355	0.130321	0.0333373	0.0753564	0.0278006	0.0416619	0.00632045	0.0149888	0.0259124	0.0386982	0.025939	0.00261024	0.0113376	0.0149325	0.0172023	0.0242838	0.0353409	0.00170407	0.0912788	0.0440231	0.00172188	0.0335923	0.0496743	0.00462097	0.0191901	0.101711	0.182874	0.205898	0.0143415	0.0122514	0.23666	0.600562	1.05453	2.10825	1.288925
16270	-243.481	-266.58	23.0988	1.307342	23.59324	0.0987732	0.00433099	0.0697416	0.0149984	0.073307	0.00783926	0.00651467	0.0245918	0.0228973	0.0161131	0.0197663	0.0265838	0.0123818	0.0220925	0.00924942	0.0546338	0.00194449	0.0429021	0.0466382	0.000969524	0.0354622	0.0447538	0.00576644	0.00683134	0.0692045	0.179696	0.292143	0.0162868	0.0974819	0.193969	0.552996	1.03677	2.21626	1.323895
16280	-250.288	-272.813	22.5242	1.951486	15.15371	0.0820206	0.00951335	0.12672	0.0221388	0.0463155	0.0200499	0.00409359	0.0841732	0.0131027	0.0124309	0.0385936	0.0098498	0.00499116	0.0115617	0.00683697	0.0232301	0.00512109	0.0526595	0.0986877	0.000997808	0.0406641	0.0409853	0.00843391	0.0060327	0.0960894	0.170449	0.174497	0.0182059	0.0923268	0.287414	0.649754	1.06873	1.99411	1.320772
16290	-256.71	-277.74	21.0301	2.486968	18.76198	0.0509363	0.00878578	0.128408	0.0546971	0.0284756	0.027036	0.00386803	0.079271	0.063931	0.0054611	0.0226398	0.0174249	0.0144398	0.0183839	0.00499904	0.0372498	0.00453036	0.241957	0.0549896	0.0047813	0.0145206	0.0387582	0.00416763	0.00484305	0.0599469	0.107324	0.215141	0.043631	0.0489357	0.345218	0.698481	1.07848	1.87782	1.409535
16300	-255.098	-274.442	19.3443	2.748173	19.90797	0.0532959	0.00986077	0.0783008	0.0668864	0.0201905	0.0504401	0.0113879	0.104392	0.134892	0.0053996	0.00650952	0.0169724	0.0186616	0.0160527	0.0077258	0.0466561	0.00935515	0.10187	0.0545294	0.00820585	0.0159673	0.0754852	0.0107813	0.0125584	0.0702082	0.203563	0.224536	0.0193024	0.0208176	0.368791	0.716558	1.08095	1.8337	1.474804
16310	-256.857	-276.646	19.7889	1.813897	17.15623	0.00631622	0.017034	0.0811002	0.0431439	0.0300005	0.0527182	0.0129409	0.0483345	0.122029	0.0263759	0.00639159	0.040048	0.0504168	0.0165987	0.0142314	0.0460577	0.048901	0.0871717	0.0555799	0.00944846	0.0166822	0.0604768	0.00263189	0.0242587	0.0796357	0.243092	0.203611	0.0275404	0.0477532	0.27	0.633643	1.06455	2.03181	1.520519
16320	-249.605	-273.702	24.0964	1.056834	16.34614	0.0142098	0.0114457	0.0602736	0.0626417	0.0365089	0.0457476	0.00920171	0.0219889	0.0542715	0.0134708	0.00906938	0.0337473	0.0598851	0.0291091	0.00648066	0.00990476	0.0235781	0.0418147	0.0602287	0.0227112	0.0200907	0.0216322	0.00238042	0.0464297	0.221416	0.165949	0.174562	0.00932402	0.0146974	0.148152	0.493192	1.00881	2.34984	1.30277
16330	-260.543	-282.825	22.2816	0.7176564	23.91873	0.00430898	0.026036	0.0578379	0.0772857	0.00849112	0.046137	0.00345201	0.00505425	0.0556692	0.0116079	0.0253435	0.027322	0.0365135	0.0280385	0.0188255	0.0184911	0.0294639	0.0212567	0.0916854	0.049745	0.00754465	0.0620341	0.00119607	0.0919209	0.0565098	0.164211	0.323645	0.0129123	0.0160525	0.077963	0.371743	0.93124	2.61905	1.378591
16340	-248.37	-276.44	28.0696	1.86802	21.81175	0.005163	0.0288754	0.035928	0.0596987	0.00642053	0.0486402	0.00305573	0.00396624	0.027608	0.0243164	0.00511509	0.00473145	0.0138136	0.0128077	0.043992	0.013004	0.0153154	0.0429072	0.0995467	0.0229268	0.0077271	0.0789164	0.00200101	0.0764899	0.0758968	0.161025	0.133677	0.00629039	0.0305178	0.276994	0.640203	1.06631	2.0165	1.090374
16350	-245.053	-270.096	25.0432	1.367735	38.67585	0.0428598	0.0300896	0.0729116	0.0583659	0.00169711	0.0444962	0.0050196	0.00529793	0.0269887	0.0146968	0.00212717	0.00373872	0.0144217	0.0254661	0.0308395	0.0139272	0.0216031	0.12793	0.0379643	0.0981958	0.0204057	0.00636125	0.00196878	0.0245427	0.0462707	0.099051	0.120491	0.00687248	0.0437816	0.204148	0.564951	1.04161	2.18929	1.048382
16360	-236.665	-264.642	27.9768	1.136228	19.48299	0.0606426	0.0653503	0.0115073	0.0133247	0.000639818	0.0259351	0.00362773	0.0210221	0.0132743	0.0368014	0.000629346	0.00347589	0.0169592	0.0112127	0.0102061	0.0491898	0.0470245	0.0745427	0.028789	0.061498	0.054674	0.00585177	0.000498944	0.0813275	0.0855904	0.132827	0.152709	0.00407936	0.0456662	0.163306	0.51419	1.01936	2.30315	1.118877
16370	-247.793	-267.313	19.5198	1.870713	20.61939	0.0939119	0.0370286	0.0194876	0.0158353	0.00108749	0.01059	0.0062654	0.0345542	0.0158049	0.0567616	0.000428705	0.00436096	0.0118357	0.0200003	0.0219657	0.0453857	0.124319	0.0790245	0.0398912	0.0765628	0.103941	0.040637	0.000335416	0.056071	0.106907	0.0881296	0.199194	0.00743954	0.182691	0.277337	0.640522	1.06639	2.01575	1.500448
16380	-246.898	-265.875	18.9775	2.886206	21.42419	0.146345	0.0368192	0.0257531	0.0255112	0.00431505	0.0274909	0.00723758	0.0533389	0.0423293	0.0258117	0.000650662	0.0113011	0.014338	0.0218179	0.0138895	0.0267818	0.0469788	0.0696582	0.0515675	0.0735884	0.0938831	0.0175397	0.000371127	0.0783764	0.0769227	0.19042	0.173488	0.00291278	0.106873	0.380262	0.725026	1.08189	1.81282	1.46631
16390	-250.817	-270.242	19.4251	3.247479	20.70403	0.113244	0.0634449	0.0696378	0.0737797	0.00546556	0.0118582	0.010067	0.0296159	0.0627634	0.0200017	0.00440347	0.0158588	0.0137748	0.0202914	0.00828116	0.0211398	0.0894825	0.0246177	0.0590481	0.0646481	0.0822204	0.0288734	0.00132855	0.0338937	0.0282845	0.204871	0.214966	0.00541532	0.0560327	0.407545	0.744371	1.08349	1.76459	1.437309
16400	-254.118	-274.936	20.8181	0.768867	13.76773	0.0856377	0.0399488	0.0522424	0.124672	0.00392209	0.0167546	0.0446678	0.0411799	0.0225473	0.0410188	0.00389473	0.0104611	0.0545549	0.0103279	0.0142099	0.0554251	0.0756993	0.0459938	0.0415879	0.0886018	0.0541106	0.0468847	0.00317108	0.02933	0.0445363	0.115361	0.222476	0.0025029	0.0899257	0.0889189	0.394291	0.94794	2.56885	1.481646
16410	-256.937	-275.678	18.741	0.4720922	22.95894	0.131974	0.0931059	0.11133	0.0368553	0.00780066	0.0284079	0.0243498	0.0477252	0.0372082	0.0432238	0.00823101	0.0105328	0.0239095	0.0189582	0.0204021	0.0610204	0.0098471	0.121279	0.024358	0.0983969	0.061012	0.0474306	0.007545	0.0230198	0.0195257	0.0942765	0.263319	0.00142104	0.0812978	0.0283392	0.233307	0.798849	2.9395	1.557764
16420	-262.321	-279.306	16.9853	0.6537855	16.92121	0.0259344	0.0930203	0.169945	0.021267	0.0176122	0.0233102	0.0361077	0.029219	0.0060819	0.0505761	0.0498849	0.0140986	0.014066	0.0400929	0.0257005	0.0707068	0.0112551	0.121733	0.0831893	0.0505353	0.146674	0.0207534	0.00857206	0.0138413	0.0359366	0.0847404	0.44686	0.00600914	0.0372999	0.0643578	0.340884	0.90646	2.6883	1.755022
16430	-254.328	-273.279	18.9516	1.073915	15.80897	0.0524602	0.0965731	0.0570557	0.0130995	0.0195296	0.0102447	0.0130334	0.0228433	0.00730852	0.133759	0.0745506	0.0204914	0.0263539	0.0179561	0.0501812	0.183803	0.0152477	0.049002	0.0536414	0.0397594	0.104639	0.0174029	0.00986244	0.0289799	0.0810167	0.111892	0.278555	0.00866402	0.0189875	0.151462	0.497895	1.01124	2.3394	1.616894
16440	-260.632	-274.969	14.3363	2.527801	16.66713	0.0662543	0.0316695	0.101764	0.0447928	0.0238754	0.00522643	0.00600657	0.0102941	0.00551048	0.116392	0.0281379	0.0228392	0.0502696	0.0345463	0.0197973	0.124159	0.0301119	0.059324	0.0270476	0.0329587	0.108807	0.0357073	0.00790577	0.0183246	0.234534	0.199727	0.325601	0.0128231	0.0205869	0.349077	0.701505	1.07894	1.87048	1.804994
16450	-254.297	-264.294	9.99683	3.306057	22.40602	0.0592446	0.0184771	0.118734	0.0152238	0.0396127	0.00663923	0.011319	0.0041171	0.003318	0.0377922	0.0318007	0.00883095	0.0108102	0.0493146	0.0327811	0.100838	0.0265027	0.0811481	0.0763835	0.0745258	0.0571615	0.0499465	0.0108662	0.0586677	0.303472	0.219629	0.214203	0.0640265	0.0479785	0.411636	0.74718	1.08366	1.75753	1.833365
16460	-262.006	-277.331	15.3257	2.16605	17.24736	0.0720952	0.0239733	0.153324	0.0773398	0.0554766	0.00333514	0.0151621	0.00967389	0.00258503	0.0285129	0.0220637	0.00746361	0.031499	0.0545654	0.0316569	0.0974489	0.0891275	0.0200105	0.154438	0.0152083	0.0853824	0.0224319	0.0389678	0.100672	0.06567	0.167752	0.216366	0.0515357	0.0449542	0.312322	0.671584	1.07364	1.94246	1.758691
16470	-258.388	-269.445	11.0564	1.589283	12.01607	0.134085	0.0400424	0.35307	0.0898935	0.0150742	0.00281024	0.00599834	0.0257964	0.00314531	0.0595058	0.00376916	0.0168927	0.0603206	0.0220657	0.0674108	0.130528	0.0545228	0.0232813	0.0928813	0.0164083	0.0979569	0.0872663	0.0783196	0.0593949	0.055794	0.143585	0.247178	0.0759992	0.0794785	0.238791	0.602773	1.05526	2.10317	2.142474
16480	-261.509	-268.479	6.97009	2.549492	18.07022	0.24236	0.0539443	0.410376	0.0585633	0.0528168	0.00466697	0.00243773	0.0480099	0.0150626	0.0181739	0.0046194	0.0198696	0.0475535	0.0132238	0.0144168	0.0292829	0.0920399	0.0160423	0.126702	0.00615729	0.0572291	0.0280928	0.0853867	0.0736929	0.0302685	0.290077	0.222262	0.0691498	0.0529968	0.351099	0.70308	1.07917	1.86665	2.185474
16490	-262.321	-273.019	10.6977	2.212242	15.02185	0.269203	0.055045	0.337204	0.0245642	0.061184	0.00388963	0.0137997	0.0736726	0.0480915	0.00828831	0.0125252	0.0285714	0.0223499	0.0245835	0.0097952	0.0158626	0.0423054	0.0426486	0.0711225	0.00770063	0.0378864	0.0492058	0.0308744	0.0535704	0.0812341	0.158086	0.324849	0.0362483	0.142819	0.317359	0.675839	1.07449	1.93231	2.08718
16500	-250.459	-266.558	16.0989	2.37005	21.96797	0.136859	0.0286052	0.0826362	0.0149898	0.0338913	0.00454302	0.00471565	0.0160705	0.023956	0.0265603	0.012815	0.0311502	0.0259882	0.00173247	0.0200974	0.0103095	0.0685815	0.0357145	0.016827	0.0406266	0.104572	0.0358694	0.0124977	0.155885	0.115649	0.185469	0.212429	0.0444207	0.109219	0.33378	0.689361	1.07699	1.89987	1.612681
16510	-247.286	-269.818	22.5324	1.302595	14.15654	0.156377	0.055837	0.0464342	0.0108269	0.0207445	0.00249107	0.0137847	0.0118576	0.0145299	0.0112162	0.0205983	0.0186964	0.00947351	0.000875943	0.0274222	0.0656887	0.0524627	0.0595505	0.0685135	0.0318829	0.039867	0.0486378	0.0061914	0.101805	0.0294706	0.0837404	0.155955	0.0357775	0.133001	0.193155	0.552022	1.03637	2.21845	1.33371
16520	-244.938	-261.833	16.8949	2.287623	21.97465	0.134332	0.0179238	0.0520846	0.0266151	0.016324	0.00509385	0.0307383	0.0239535	0.017605	0.0175386	0.0341204	0.0227324	0.0290549	0.00258542	0.0339517	0.0442875	0.0810539	0.0501698	0.151512	0.0300036	0.0648754	0.0600963	0.010141	0.0634213	0.0353005	0.053381	0.293064	0.0450648	0.133034	0.32535	0.682484	1.07576	1.9164	1.580059
16530	-249.815	-267.666	17.851	1.666242	18.70005	0.0809662	0.0223798	0.0928727	0.0313984	0.020942	0.00588046	0.0173929	0.0302509	0.0133367	0.0160749	0.0175381	0.0273016	0.0235167	0.00283677	0.0567548	0.0454133	0.0417517	0.0224512	0.0515924	0.0635737	0.0481799	0.10102	0.0170711	0.0249884	0.0674243	0.156423	0.336246	0.0478346	0.140215	0.249899	0.614076	1.05886	2.07717	1.623627
16540	-258.13	-276.299	18.1688	1.049079	20.52786	0.0713795	0.0738521	0.115739	0.0619992	0.055866	0.00187	0.025225	0.011633	0.0200573	0.010707	0.03112	0.039124	0.0377196	0.00606883	0.05159	0.0592739	0.0584287	0.0113462	0.0472947	0.0975186	0.10121	0.0547045	0.0364612	0.0161351	0.141542	0.0582857	0.128125	0.0285742	0.15473	0.146641	0.491022	1.00768	2.35466	1.60758
